央视,#genre#
囊谦综合,http://pili-live-hls-qhnqapp2020.sobeylive.com/qhnqapp2020/qhnqtv01.m3u8
湟中综合,http://livecdn.dmqhyadmin.com/hls/xjhuangzhong.m3u8
德令哈综合,http://livecdn.dmqhyadmin.com/hls/xjdelingha.m3u8
门源综合,http://livecdn.dmqhyadmin.com/hls/xjmenyuan.m3u8
祁连综合,http://livecdn.dmqhyadmin.com/hls/xjqilian.m3u8
贵南综合,http://livecdn.dmqhyadmin.com/hls/xjguinan.m3u8
化隆综合,http://livecdn.dmqhyadmin.com/hls/xjhualong.m3u8
民和综合,http://livecdn.dmqhyadmin.com/hls/xjminhe.m3u8
湟源综合,http://livecdn.dmqhyadmin.com/hls/xjhuangyuan.m3u8?zqinghd
门源综合,http://livecdn.dmqhyadmin.com/hls/xjmenyuan.m3u8?zqinghd
民和综合,http://livecdn.dmqhyadmin.com/hls/xjminhe.m3u8?zqinghd
西宁生活服务,https://liveout.xntv.tv/a65jur/90p2i1.m3u8?zqinghd
西宁新闻综合,https://liveout.xntv.tv/a65jur/96iln2.m3u8?zqinghd


宁夏,#genre#

宁夏卫视,https://hls.ningxiahuangheyun.com/live/nxws1M.m3u8
宁夏卫视,https://hls.ningxiahuangheyun.com/live/nxws1M.m3u8
宁夏经济,https://hls.ningxiahuangheyun.com/live/nxjj1M.m3u8
宁夏公共,https://hls.ningxiahuangheyun.com/live/nxgg1M.m3u8
宁夏文旅,https://hls.ningxiahuangheyun.com/live/nxwl1M.m3u8
宁夏少儿,https://hls.ningxiahuangheyun.com/live/nxse1M.m3u8
吴忠综合,http://live.kanwz.net/zhpd/sd/live.m3u8
吴忠公共,http://live.kanwz.net/ggpd/sd/live.m3u8
青铜峡公共,http://pili-live-hdl.nxdzsh.com/qtxdst/qtx.m3u8
中宁综合,http://livepgc.cmc.ningxiahuangheyun.com/pgc/264a150c19de6a078f2b67fee2fa14fa.m3u8
吴忠公共,http://live.kanwz.net/ggpd/sd/live.m3u8?zningxd
吴忠综合,http://live.kanwz.net/zhpd/sd/live.m3u8?zningxd

吉林,#genre#

德惠综合,http://stream11.jlntv.cn/dehuitv/sd/live.m3u8?zjild
九台综合,http://stream10.jlntv.cn/jiutaitv/sd/live.m3u8?zjild
双阳综合,http://stream11.jlntv.cn/shuangyang/sd/live.m3u8?zjild
靖宇综合,http://stream8.jlntv.cn/jytv/sd/live.m3u8?zjild
珲春新闻综合,http://stream8.jlntv.cn/hctv/sd/live.m3u8?zjild
龙井综合,http://stream8.jlntv.cn/ljtv/sd/live.m3u8?zjild
桦甸综合,http://stream10.jlntv.cn/huadian/sd/live.m3u8?zjild
磐石综合,http://stream5.jlntv.cn/ps/sd/live.m3u8?zjild
舒兰新闻综合,http://stream8.jlntv.cn/shulan/sd/live.m3u8?zjild
东丰综合,http://stream5.jlntv.cn/df/sd/live.m3u8?zjild
双辽综合,http://stream5.jlntv.cn/sl/sd/live.m3u8?zjild
辉南新闻综合,http://stream5.jlntv.cn/hn/sd/live.m3u8?zjild
柳河综合,http://stream5.jlntv.cn/lh/sd/live.m3u8?zjild
通化县综合,http://stream5.jlntv.cn/thx/sd/live.m3u8?zjild
汪清综合,http://stream5.jlntv.cn/wq/sd/live.m3u8?zjild
长白新闻综合,http://player2.juyun.tv/tv/11347146.m3u8?zjild
长白朝语,http://player2.juyun.tv/tv/11344136.m3u8?zjild
白山公共,http://stream8.jlntv.cn/baishan2/playlist.m3u8
德惠综合,http://stream11.jlntv.cn/dehuitv/sd/live.m3u8
东北戏曲频道,http://stream1.jlntv.cn/dbxq/playlist.m3u8?_upt=b234e6c41620650518
东丰综合,http://stream5.jlntv.cn/df/sd/live.m3u8
敦化一套,http://stream8.jlntv.cn/dhtv/playlist.m3u8
桦甸综合,http://stream10.jlntv.cn/huadian/sd/live.m3u8
珲春新闻综合,http://stream8.jlntv.cn/hctv/sd/live.m3u8
辉南新闻综合,http://stream5.jlntv.cn/hn/sd/live.m3u8
江源综合频道,http://stream10.jlntv.cn/jiangyuantv/sd/live.m3u8
靖宇综合,http://stream8.jlntv.cn/jytv/sd/live.m3u8
九台综合,http://stream10.jlntv.cn/jiutaitv/sd/live.m3u8
柳河综合,http://stream5.jlntv.cn/lh/sd/live.m3u8
龙井综合,http://stream8.jlntv.cn/ljtv/sd/live.m3u8
磐石综合,http://stream5.jlntv.cn/ps/sd/live.m3u8
舒兰新闻综合,http://stream8.jlntv.cn/shulan/sd/live.m3u8
双辽综合,http://stream5.jlntv.cn/sl/sd/live.m3u8
双阳综合,http://stream11.jlntv.cn/shuangyang/sd/live.m3u8
松原公共频道,http://stream8.jlntv.cn/sytv2/sd/live.m3u8
通化县综合,http://stream5.jlntv.cn/thx/sd/live.m3u8
汪清综合,http://stream5.jlntv.cn/wq/sd/live.m3u8
延边-1,http://live.ybtvyun.com/video/s10016-af95004b6d1a/index.m3u8
延边-2,http://live.cloud.yanews.cn/video/s10001-YATV-2/index.m3u8
延边-2,http://live.ybtvyun.com/video/s10006-04819ee234a7/index.m3u8
延边朝鲜语综合,http://live.ybtvyun.com/video/s10006-b571c289a478/index.m3u8
延边朝鲜语综合,http://live.ybtvyun.com/video/s10016-19a16c47eb99/index.m3u8
延边汉语综合,http://live.ybtvyun.com/video/s10016-7e5f23de35df/index.m3u8
延边卫视,http://live.ybtvyun.com/video/s10006-44f040627ca1/index.m3u8
延边卫视,http://live.ybtvyun.com/video/s10016-6f0dfd97912f/index.m3u8
永吉综合频道,http://stream10.jlntv.cn/yongji/sd/live.m3u8
长白朝语,http://player2.juyun.tv/tv/11344136.m3u8
长白山电视台,http://stream8.jlntv.cn/cbstv/sd/live.m3u8
长白新闻综合,http://player2.juyun.tv/tv/11347146.m3u8

辽宁,#genre#
辽宁都市,http://175.161.53.206:4000/rtp/232.0.0.154:1234?$沈阳于洪联通
辽宁公共,http://175.161.53.206:4000/rtp/232.0.0.168:1234?$沈阳于洪联通
辽宁经济,http://175.161.53.206:4000/rtp/232.0.0.156:1234?$沈阳于洪联通
辽宁生活,http://175.161.53.206:4000/rtp/232.0.0.150:1234?$沈阳于洪联通
辽宁影视,http://175.161.53.206:4000/rtp/232.0.0.25:1234?$沈阳于洪联通
辽宁北方,http://175.161.53.206:4000/rtp/232.0.0.151:1234?$沈阳于洪联通
辽宁教育,http://175.161.53.206:4000/rtp/232.0.0.241:1234?$沈阳于洪联通
辽宁体育,http://175.161.53.206:4000/rtp/232.0.0.164:1234?$沈阳于洪联通
辽河新闻,http://175.161.53.206:4000/rtp/232.0.0.214:1234?$沈阳于洪联通
辽河文化,http://175.161.53.206:4000/rtp/232.0.0.215:1234?$沈阳于洪联通
辽宁卫视,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=ABCDEFGH&programid=4200000058
辽宁都市,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=ABCDEFGH&programid=4200000610
辽宁北方,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=ABCDEFGH&programid=4200000071
辽宁生活,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=ABCDEFGH&programid=4200000073
辽宁体育,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=ABCDEFGH&programid=4200000611
辽宁影视剧,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=ABCDEFGH&programid=4200000070
辽宁教育青少,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=ABCDEFGH&programid=4200000075
辽宁经济,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=ABCDEFGH&programid=4200000076
辽宁公共,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=ABCDEFGH&programid=4200000077
北方导视,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=ABCDEFGH&programid=4200000187
辽宁新动漫,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=ABCDEFGH&programid=4200000140
沈阳新闻综合,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=ABCDEFGH&programid=4200000059
抚顺综合,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=ABCDEFGH&programid=4200000275
鞍山新闻综合,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=ABCDEFGH&programid=4200000274
大连新闻综合,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=ABCDEFGH&programid=4200000273
丹东新闻综合,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=ABCDEFGH&programid=4200000276
锦州新闻综合,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=ABCDEFGH&programid=4200000277
阜新综合,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=ABCDEFGH&programid=4200000279
辽阳新闻综合,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=ABCDEFGH&programid=4200000280
营口新闻综合,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=ABCDEFGH&programid=4200000278
盘锦新闻综合,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=ABCDEFGH&programid=4200000283
铁岭新闻综合,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=ABCDEFGH&programid=4200000281
朝阳新闻综合,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=ABCDEFGH&programid=4200000282
本溪综合,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=ABCDEFGH&programid=4200000312
连山区综合,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=ABCDEFGH&programid=4200000491
龙港区综合,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=ABCDEFGH&programid=4200000490
葫芦岛新闻综合,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=ABCDEFGH&programid=4200000284

新疆,#genre#
乌鲁木齐汉语综合,http://mmitv.top/test/tianma.php?id=utvhyzh
乌鲁木齐维语综合,http://mmitv.top/test/tianma.php?id=utvwyzh
霍尔果斯综合,http://117.190.118.175:9090/stream1/m2e2000.m3u8
吉木萨尔综合,http://218.31.201.189:9000/api/material/local/mnt/shiping1/prog_index.m3u8
可克达拉综合,http://test5.btzx.com.cn:80/live/kkdl.stream/playlist.m3u8
奎屯哈萨克语,http://218.84.12.186:8002/hls/main/playlist.m3u8
石河子教育,http://124.88.144.73:1935/live/jiaoyu/playlist.m3u8
石河子经济生活,http://124.88.144.73:1935/live/dywt/playlist.m3u8
石河子新闻综合,http://124.88.144.73:1935/live/xwzh/playlist.m3u8
石河子影视文体,http://124.88.144.73:1935/live/jjsh/playlist.m3u8
伊犁哈萨克,http://110.153.180.106:55555/out_3/index.m3u8
伊犁汉语综合,http://110.153.180.106:55555/out_1/index.m3u8
伊犁经济法制,http://110.153.180.106:55555/out_4/index.m3u8
伊犁维吾尔,http://110.153.180.106:55555/out_2/index.m3u8
四师可克达拉综合,http://test5.btzx.com.cn/live/kkdl.stream/playlist.m3u8
五师双河综合,http://liveout.btzx.com.cn/62ds9e/4nxdih.m3u8
五师双河影视,http://liveout.btzx.com.cn/62ds9e/6o77s4.m3u8
六师五家渠综合,https://liveout.btzx.com.cn/62ds9e/d9vi5g.m3u8
七师胡杨河综合,http://klmysjtzb.rcsxzx.com/hls/qishi1.m3u8
八师石河子综合,http://124.88.144.73:1935/live/xwzh/playlist.m3u8
八师石河子影视,http://124.88.144.73:1935/live/jjsh/playlist.m3u8
八师石河子生活,http://124.88.144.73:1935/live/dywt/playlist.m3u8
八师石河子教育,http://124.88.144.73:1935/live/jiaoyu/playlist.m3u8
十二师电视台,https://liveout.btzx.com.cn/62ds9e/454mm6.m3u8
十三师新星综合,http://test5.btzx.com.cn/live/13TV.stream/playlist.m3u8
十四师昆玉综合,http://test5.btzx.com.cn/live/14TV.stream/playlist.m3u8
乌鲁木齐综合,http://hls-xjhsy.sobeylive.com/xjwlmqapp2019/xwzh.m3u8
乌鲁木齐维语综合,http://hls-xjhsy.sobeylive.com/xjwlmqapp2019/wy.m3u8
卡拉玛依汉语综合,http://klmysjtzb.rcsxzx.com/hls/klmy1.m3u8
卡拉玛依维语综合,http://klmysjtzb.rcsxzx.com/hls/klmy2.m3u8
卡拉玛依影视,http://klmysjtzb.rcsxzx.com/hls/klmy3.m3u8
卡拉玛依生活,http://klmysjtzb.rcsxzx.com/hls/klmy4.m3u8
卡拉玛依新闻,http://klmysjtzb.rcsxzx.com/hls/klmy5.m3u8
哈密一套,http://stream.hmgbtv.com/hm1/hd/live.m3u8
哈密二套,http://stream.hmgbtv.com/hm2/hd/live.m3u8
哈密三套,http://stream.hmgbtv.com/hm3/hd/live.m3u8
伊犁汉语综合,http://110.153.180.106:55555/out_1/index.m3u8
伊犁维语综合,http://110.153.180.106:55555/out_2/index.m3u8
伊犁哈语综合,http://110.153.180.106:55555/out_3/index.m3u8
伊犁经济法治,http://110.153.180.106:55555/out_4/index.m3u8

内蒙,#genre#

新闻综合,https://livestream-bt.nmtv.cn/nmtv/2316general.m3u8?txSecret=173f71025a2de64458989cfb281a0a37&txTime=771E8800
经济生活,https://livestream-bt.nmtv.cn/nmtv/2317general.m3u8?txSecret=8e4b7cf6a2c8a75f74aef1a8a07cef43&txTime=771E8800
少儿频道,https://livestream-bt.nmtv.cn/nmtv/2318general.m3u8?txSecret=ff5a1fd70ea228ee35b0d29895f37c56&txTime=771E8800
文体娱乐,https://livestream-bt.nmtv.cn/nmtv/2319general.m3u8?txSecret=82ed51a2a4cbf85b62fec8ef2bfe4529&txTime=771E8800
农牧频道,https://livestream-bt.nmtv.cn/nmtv/2320general.m3u8?txSecret=b5e44fcd9473993661f17746112ad1b7&txTime=771E8800
蒙语卫视,https://livestream-bt.nmtv.cn/nmtv/2315general.m3u8?txSecret=e2b255285dd119a92c8aa5cdf00f8b84&txTime=771EF880
蒙语文化,https://livestream-bt.nmtv.cn/nmtv/2321general.m3u8?txSecret=2250268a1d326dbbc4cbf0ba32649ca5&txTime=771E8800
鄂托克旗电视台,http://110.19.181.138:10080/hls/F509Rh7GR/F509Rh7GR_live.m3u8
可克达拉综合,http://test5.btzx.com.cn/live/kkdl.stream/playlist.m3u8
西藏,#genre#
西藏卫视,http://220.182.45.198:20088/tsfile/live/0111_1.m3u8
拉萨文化旅游,http://220.182.45.198:20088/tsfile/live/1001_1.m3u8
拉萨藏语综合,http://220.182.45.198:20088/tsfile/live/1002_1.m3u8
拉萨影视,http://220.182.45.198:20088/tsfile/live/1003_1.m3u8
拉萨综合,http://220.182.45.198:20088/tsfile/live/1004_1.m3u8

黑龙,#genre#
黑龙江农业科教,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226242/index.m3u8
黑龙江少儿,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226304/index.m3u8
新闻法治,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226330/index.m3u8
黑龙江都市,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226301/index.m3u8
黑龙江文体,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226239/index.m3u8
黑龙江农业,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226242/index.m3u8
黑龙江影视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226298/index.m3u8
鹤岗新闻综合,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226534/index.m3u8
佳木斯新闻综合,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226451/index.m3u8
山东教育卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225655/index.m3u8


海南,#genre#

海南卫视,https://live3.hnntv.cn/srs/tv/lywsgq.m3u8
三沙卫视,https://live3.hnntv.cn/srs/tv/ssws.m3u8
海南自贸,https://live3.hnntv.cn/srs/tv/jjpd.m3u8
海南新闻,https://live3.hnntv.cn/srs/tv/xwpd.m3u8
海南公共,https://live3.hnntv.cn/srs/tv/ggpd.m3u8
海南文旅,https://live3.hnntv.cn/srs/tv/wlpd.m3u8
海南少儿,https://live3.hnntv.cn/srs/tv/sepd.m3u8

测试,#genre#
凤凰资讯高清,http://113.64.145.231:8081/hls/36/index.m3u8
凤凰卫视高清,http://113.64.145.231:8081/hls/37/index.m3u8
凤凰香港高清,http://113.64.145.231:8081/hls/38/index.m3u8
凤凰中文,http://116.162.6.192/1.v.smtcdns.net/qctv.fengshows.cn/live/0701pcc72.m3u8
凤凰资讯,http://116.162.6.192/1.v.smtcdns.net/qctv.fengshows.cn/live/0701pin72.m3u8
凤凰香港,http://116.162.6.192/1.v.smtcdns.net/qctv.fengshows.cn/live/0701phk72.m3u8
凤凰中文台,mitv://generationnexxxt.com:19806/64e1ab2a000417167359b3ca0417008f	
凤凰资讯台,mitv://generationnexxxt.com:19806/6684e9f6606f49fba9b6de846dbdcb64
凤凰香港台,mitv://generationnexxxt.com:19806/8e396c3ec52f4eee9e5b7868042b1bf2


台灣,#genre#
東森幼幼,p3p://108.181.20.159:013563/62c9a6bb000ac34dc6a767036c5f3878
MOMO親子台,p3p://108.181.20.159:013563/61e0ffbf000c4e3545c098666cb76c2d
CN卡通,p3p://108.181.20.159:013563/61ded38e000d52023d43f93e0ee00012
緯來日本,p3p://108.181.20.159:013563/5fe1add80007bbbd788125c43bf36060
靖天日本,p3p://108.181.20.159:013563/612db74f000c333c897629ac70920bef
緯來綜合,p3p://108.181.20.159:013563/5fe16e690002b73877895ae33a8a2a16
八大綜合,p3p://108.181.20.159:013563/61a57c52000cc2015d49e9e91be106b6
國興衛視,p3p://108.181.20.159:013563/64bbca22000912200ec3b2631bca27c7
華視,p3p://108.181.20.159:013563/61eff95c000bcf35803ebfe7426e2914
中視,p3p://108.181.20.159:013563/621dab720008820a26e1e06b75653395
台視,p3p://108.181.20.159:013563/612ee2240008f3db8e0578dc59406f9e
民視,p3p://108.181.20.159:013563/6001ba8400051d89f5b151a63fa96419
TVBS新聞,p3p://108.181.20.159:013563/621858e3000e70ad1217c0700d576ad0
東森新聞,p3p://108.181.20.159:013563/61468afa0005b339ea7014d376a616f3
民視新聞,p3p://108.181.20.159:013563/602f1f4a000aa86fa700c49817387f81
中天新聞,p3p://108.181.20.159:013563/613dba64000abeb1c801c02934bb45fc
三立新聞,p3p://108.181.20.159:013563/6014c896000c7101401f67cc5477681b
華視新聞,p3p://108.181.20.159:013563/632c706b0009d57248864b64705a59a0
中視新聞,p3p://108.181.20.159:013563/61ff2b9d0004cfe6bb9a99f71e1c4c92
台視新聞,p3p://108.181.20.159:013563/62caf1dc000525b3cbb4de6e3c0e2af8
鏡新聞,p3p://108.181.20.159:013563/63ebd33c0003c437e26ae87279d061f1
年代新聞,p3p://108.181.20.159:013563/5fe09fec000ac0127462c4ac6b1f16a3
壹新聞,p3p://108.181.20.159:013563/621dbb640001cb2b272027f74da62753
寰宇新聞,p3p://108.181.20.159:013563/653cd4a900049a4206d258a92e941b10
寰宇新聞台湾,p3p://108.181.20.159:013563/612d7c11000c9faf888ebf9f3276784e
美亚电影,p3p://108.181.20.159:013563/62883c4f000a4ca3c722d5ec04fb74e7
星衛电影,p3p://108.181.20.159:013563/64beb7d8000b87011a3416ad1cd138f9
衛視西片 Star Movies,p3p://108.181.20.159:013563/63ee920700022adced2430fe450863aa
衛視电影,p3p://108.181.20.159:013563/61f88baf000e09b3a1b9e2a3622612e9
龙祥时代,p3p://108.181.20.159:013563/60115453000a238d32a1418142be77f7
東森电影,p3p://108.181.20.159:013563/62c103a5000b5a66a4eacca77822079a
東森洋片,p3p://108.181.20.159:013563/64c62c06000d1cf03751bf246ed813e7
好莱坞电影,p3p://108.181.20.159:013563/62cee8b3000ea6aedb30a55616047866
龙华电影,p3p://108.181.20.159:013563/621471310004d28d02d6aeb471c265ec
非凡新聞,p3p://108.181.20.159:013563/6146918a000a6ec0ea89b8904d520fbf
三立inews,p3p://108.181.20.159:013563/644f81c10003ba2367cad2610d3a2ab5
三立inews,p3p://108.181.20.159:013563/643a6b71000a47fb156c2a403510409b
東森财经,p3p://108.181.20.159:013563/61468bd70005123dea7373f226636dba
非凡商业,p3p://108.181.20.159:013563/621dbc3b00051ea5272370aa6e685347
博斯运动1,p3p://108.181.20.159:013563/61f02576000b2c0a80eb0552388d145e
博斯运动2,p3p://108.181.20.159:013563/62639c49000784a03813882a6f5c7e5d
智林体育,p3p://108.181.20.159:013563/62148d7e000079c103453a521daa6e9f
HBO原创,p3p://108.181.20.159:013563/623a6e38000091d497395ce957b27132
HBO家庭,p3p://108.181.20.159:013563/623a706d0003edf59741fcc023dc0089
HBO巨献,p3p://108.181.20.159:013563/623a700000069676974053b555b700d4
HBO HD,p3p://108.181.20.159:013563/64e364fb000a0212a977a1cd342976da
AXN台湾,p3p://108.181.20.159:013563/6258ddc5000ee8a40e1bc8f50dec545c
EYE戏剧,p3p://108.181.20.159:013563/64c62f0c000d47c0375d8ea3081775da
EYE旅游,p3p://108.181.20.159:013563/64c105a500023b4e2333fd1453e42393
罪案追缉CI,p3p://108.181.20.159:013563/623baf7a0004e5d79c2047cd46107be2
彩昌影剧,p3p://108.181.20.159:013563/621de2ed000a255d27ba994346c66a7c
尼克JR,p3p://108.181.20.159:013563/6233e05300064fcf7d9f8a39563b6c75
达芬奇,p3p://108.181.20.159:013563/62011f820008c9f3c33ae0231cf86a05
EL生活英语,p3p://108.181.20.159:013563/624888bb000b784ace507da37b7906ea
靖天卡通,p3p://108.181.20.159:013563/625b6d3800022fe9181c1ee5362c159d
Z频道,p3p://108.181.20.159:013563/64c7ce3f000afa423db36d3f378c386d
博斯高球1,p3p://108.181.20.159:013563/626b4058000aaf3b55ebf11727dd34f5
博斯高球2,p3p://108.181.20.159:013563/6258e1c9000c6f010e2b77e9601b5186
博斯无限1,p3p://108.181.20.159:013563/647cba27000a6f78186e481d11013645
博斯无限2,p3p://108.181.20.159:013563/6146901b0006875bea841df775332d7b
Star World,p3p://108.181.20.159:013563/621dc4640002052a2743501031f65ed4
Animax,p3p://108.181.20.159:013563/61e0f9f0000ec6db45a9e87848424184
地理野生,p3p://108.181.20.159:013563/64fb557b000ba24206fabee910ec690d
HITS,p3p://108.181.20.159:013563/6233e648000735057db6cf734adf440d
国家地理,p3p://108.181.20.159:013563/621485d20002ab4803274308662d5e97
探索亚洲,p3p://108.181.20.159:013563/623bc4f4000da3919c742e942bdb3571
BBC Lifestyle,p3p://108.181.20.159:013563/64026f590000e9663abc652f25176282
BBC earth,p3p://108.181.20.159:013563/6444eb2e000921503e6ecfe873cd10b1
尼克儿童,p3p://108.181.20.159:013563/6233e0ca0000ca8f7da159a76b755519
中旺电視,p3p://108.181.20.159:013563/5fe09c570001addf7454c44e021f76be
中視箐采,p3p://108.181.20.159:013563/621db1fb0006fbf526fb672712522a46
动物星球,p3p://108.181.20.159:013563/6214894b0007e3120334d50a59d03689
衛視中文,p3p://108.181.20.159:013563/61e0f08a0009de79458530bd5bfa2605
亚洲美食,p3p://108.181.20.159:013563/62c9a44500000cd3c69dc74b77c62c82
龙华卡通,p3p://108.181.20.159:013563/6264b6e0000669483c6365b319d43878
靖洋卡通,p3p://108.181.20.159:013563/626104fd000e0f742df488f03ab9480b
TLC台湾,p3p://108.181.20.159:013563/5fe16de700083ba97787607e74d90cb5
爱尔达影剧,p3p://108.181.20.159:013563/644f91780000980d6808346f494d7ec1
亚洲旅游,p3p://108.181.20.159:013563/61e4f963000c710c55474e4e1e2273d9
台視綜合,p3p://108.181.20.159:013563/61244c7000063b4e64ad23641aa067e7
公視,p3p://108.181.20.159:013563/63ebf0b7000e7d27e2de13a9113e7096
壹电影,p3p://108.181.20.159:013563/651c3a7e00035f9e8778a18d0aeb27f1
靖天国际,p3p://108.181.20.159:013563/612db8220006940e897960753ab534e9
龙华日韩,p3p://108.181.20.159:013563/621e1d0e00085766289da9bb1d7120af
靖天戏剧,p3p://108.181.20.159:013563/612db70e000298f98975294e4645098b
影迷数位电影,p3p://108.181.20.159:013563/6223ae1b0007136f3e5c44280e3300fa
Eleven 1,p3p://108.181.20.159:013563/6027f40400042e0d8b002a1b0af27e77
